,170,603,601,690,637,704,701,714,XLK,XLV,XOP,QQQ,SHV,273011,695437,593038,LMB,AGM,TDS,MCD,FMY,EOI
,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,closingPrice,closingPrice,closingPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
2014-11-11,1265.83,299.45,329.74,386.81,243.44,554.96,280.2,335.72,36.110740661621094,57.99399185180664,204.8145294189453,94.58776092529297,95.54574584960938,17370.0,4125.0,5337.0,9.5600004196167,24.03631591796875,18.948612213134766,73.99820709228516,8.504782676696777,6.641223430633545
2014-11-12,1259.83,299.45,330.07,387.34,243.62,556.53,280.13,335.53,36.2253303527832,57.908634185791016,203.43199157714844,94.75421905517578,95.54574584960938,17700.0,4131.0,5337.0,9.5600004196167,24.25818634033203,19.043899536132812,74.14599609375,8.510428428649902,6.665235996246338
2014-11-13,1268.77,299.36,330.23,387.63,243.6,557.27,280.22,334.73,36.41923141479492,57.865962982177734,197.73338317871094,95.1611328125,95.54574584960938,17790.0,4102.0,5322.0,9.5600004196167,22.542360305786133,18.68472671508789,74.26266479492188,8.499131202697754,6.670038223266602
2014-11-14,,,,,,,,,36.67483139038086,57.38808822631836,202.48779296875,95.45709228515625,95.54574584960938,,,,9.5600004196167,22.35007667541504,18.933950424194336,74.83043670654297,8.465248107910156,6.674837112426758
2014-11-16,1272.56,300.05,330.87,387.91,243.94,558.29,280.25,335.8,,,,,,17760.0,4175.0,5340.0,,,,,,
2014-11-17,1265.98,300.23,330.62,387.57,243.82,557.21,280.21,336.11,36.60432052612305,57.66970443725586,197.36241149902344,95.17037200927734,95.54574584960938,17820.0,4244.0,5336.0,9.5600004196167,22.49798583984375,18.8093318939209,74.6437759399414,8.43701171875,6.703652858734131
2014-11-18,1262.9,300.02,330.22,387.16,243.79,555.86,280.19,335.81,36.72772216796875,58.599853515625,197.9693603515625,95.88246154785156,95.54574584960938,17800.0,4310.0,5373.0,9.5600004196167,22.00986671447754,18.794668197631836,74.98599243164062,8.43701171875,6.727663516998291
2014-11-19,1255.61,299.74,329.96,387.05,243.78,555.38,280.19,335.11,36.4897575378418,58.275604248046875,198.47518920898438,95.4478530883789,95.54574584960938,17780.0,4294.0,5446.0,9.5600004196167,21.928516387939453,18.435489654541016,75.10264587402344,8.408771514892578,6.716062545776367
2014-11-20,1261.15,299.15,329.92,387.49,243.82,556.77,280.2,333.53,36.67483139038086,58.02810287475586,205.08428955078125,95.87324523925781,95.54574584960938,17820.0,4230.0,5523.0,9.5600004196167,21.928516387939453,18.5014591217041,75.1648941040039,8.448302268981934,6.745056629180908
2014-11-21,,,,,,,,,36.72772216796875,58.30118179321289,209.09689331054688,96.05818939208984,95.54574584960938,,,,9.5600004196167,22.04684829711914,18.530786514282227,75.19599151611328,8.453951835632324,6.798206329345703
2014-11-23,1242.27,297.04,328.83,387.18,243.77,555.74,280.22,327.03,,,,,,17980.0,4166.0,5487.0,,,,,,
2014-11-24,1224.89,296.54,328.5,386.99,243.78,555.05,280.19,326.33,36.921634674072266,58.599853515625,206.16322326660156,96.8072738647461,95.52842712402344,18000.0,4096.0,5397.0,9.5600004196167,22.187362670898438,18.479473114013672,75.5771255493164,8.470894813537598,6.764382839202881
2014-11-25,1203.19,296.74,328.5,386.76,243.79,554.23,280.17,327.31,36.93925094604492,58.676658630371094,202.75759887695312,96.95526123046875,95.52842712402344,18450.0,4076.0,5313.0,9.5600004196167,22.749448776245117,18.288881301879883,75.44490051269531,8.470894813537598,6.778875827789307
2014-11-26,1234.14,297.39,329.23,387.21,243.78,555.67,280.25,329.11,37.274192810058594,59.035072326660156,197.1263427734375,97.5841293334961,95.54574584960938,18400.0,4105.0,5411.0,9.5600004196167,23.39287757873535,18.208255767822266,75.49980926513672,8.482189178466797,6.803038120269775
2014-11-27,1250.48,297.91,329.6,387.36,243.92,556.11,280.24,330.41,,,,,,18480.0,4125.0,5392.0,,,,,,
2014-11-28,,,,,,,,,37.450469970703125,59.402015686035156,172.24111938476562,98.03723907470703,95.53710174560547,,,,9.5600004196167,22.4905948638916,18.73603057861328,75.9627456665039,8.527365684509277,6.822364330291748
2014-11-30,1217.21,297.62,329.99,388.12,243.9,558.55,280.24,328.19,,,,,,18400.0,4105.0,5350.0,,,,,,
2014-12-01,1195.02,296.5,329.39,387.83,243.78,557.71,280.21,324.3,37.02740478515625,59.25695037841797,168.97027587890625,96.927490234375,95.54574584960938,18800.0,4100.0,5298.0,9.5600004196167,21.72142791748047,18.420833587646484,75.15455627441406,8.541563987731934,6.7547173500061035
2014-12-02,1187.26,296.12,329.3,386.77,244.27,554.51,280.25,323.52,37.03620529174805,59.91401290893555,168.22842407226562,97.31590270996094,95.53710174560547,19100.0,4085.0,5228.0,9.5600004196167,21.484766006469727,18.32553482055664,74.62884521484375,8.56995964050293,6.759549617767334
2014-12-03,1197.77,295.77,328.86,385.5,244.52,550.62,280.07,321.93,37.168418884277344,60.00787353515625,171.97137451171875,97.49160766601562,95.53710174560547,19160.0,4066.0,5199.0,9.5600004196167,21.72142791748047,18.208255767822266,74.93486785888672,8.55860710144043,6.788539409637451
2014-12-04,1214.12,296.07,328.95,385.43,244.63,550.55,279.98,322.08,37.168418884277344,59.931087493896484,166.3401336669922,97.44538116455078,95.53710174560547,19280.0,4079.0,5248.0,9.5600004196167,21.61789321899414,18.208255767822266,75.06041717529297,8.56428050994873,6.774046897888184
2014-12-05,,,,,,,,,37.12435531616211,60.408973693847656,162.29376220703125,97.45462036132812,95.53710174560547,,,,9.5600004196167,21.506954193115234,18.193592071533203,75.57042694091797,8.54724407196045,6.759549617767334
2014-12-07,1209.13,295.01,327.76,383.9,244.69,545.93,280.12,320.03,,,,,,19690.0,4158.0,5302.0,,,,,,
2014-12-08,1203.05,293.92,326.73,383.01,244.71,543.46,280.0,317.86,36.745357513427734,60.622310638427734,150.96383666992188,96.76104736328125,95.51974487304688,19460.0,4230.0,5282.0,9.5600004196167,21.063201904296875,18.156944274902344,72.66719818115234,8.55860710144043,6.7547173500061035
2014-12-09,1186.49,294.03,326.91,383.59,244.48,545.31,280.0,317.86,36.73653793334961,60.36629104614258,158.28102111816406,97.06620025634766,95.51974487304688,19260.0,4230.0,5266.0,9.5600004196167,21.403413772583008,18.17893409729004,71.68636322021484,8.507491111755371,6.653250217437744
2014-12-10,1176.03,294.33,326.96,383.83,244.26,546.18,280.0,318.3,36.18125915527344,59.43614196777344,150.69403076171875,95.54026794433594,95.51974487304688,19540.0,4258.0,5229.0,9.5600004196167,20.767375946044922,17.48989486694336,70.61923217773438,8.490452766418457,6.590439796447754
2014-12-11,1170.26,293.94,326.79,384.32,243.93,547.54,280.01,316.42,36.339908599853516,59.6068115234375,149.5813446044922,95.9934310913086,95.52842712402344,19660.0,4260.0,5292.0,9.5600004196167,20.353206634521484,17.581302642822266,71.38036346435547,8.490452766418457,6.6290974617004395
2014-12-12,,,,,,,,,35.8022575378418,58.693721771240234,148.13137817382812,94.94842529296875,95.52842712402344,,,,9.5600004196167,19.524879455566406,17.220090866088867,71.10570526123047,8.479095458984375,6.508301734924316
2014-12-14,1179.88,292.1,326.45,385.39,243.52,550.64,280.04,311.4,,,,,,19500.0,4291.0,5374.0,,,,,,
2014-12-15,1175.19,291.24,324.94,383.87,243.27,545.75,279.98,310.45,35.58191680908203,58.1561279296875,144.15243530273438,93.9681625366211,95.53710174560547,19710.0,4250.0,5332.0,9.5600004196167,19.635818481445312,16.917858123779297,69.4108657836914,8.467734336853027,6.445491790771484
2014-12-16,1138.91,287.0,322.48,383.04,243.49,543.57,279.77,300.08,35.10597229003906,57.481971740722656,147.96282958984375,92.46077728271484,95.53710174560547,19400.0,4210.0,5273.0,9.5600004196167,20.24966812133789,17.065284729003906,69.61487579345703,8.46205997467041,6.3681840896606445
2014-12-17,1145.81,289.69,323.94,383.97,243.47,546.47,279.72,307.02,35.76700210571289,58.557212829589844,159.96710205078125,94.14388275146484,95.53710174560547,19300.0,4330.0,5205.0,9.5600004196167,21.30527114868164,17.58867645263672,71.9139175415039,8.490452766418457,6.537293910980225
2014-12-18,1162.56,292.41,325.2,383.73,243.54,545.67,279.76,314.77,36.789424896240234,60.161476135253906,160.67520141601562,96.40962219238281,95.51974487304688,19620.0,4344.0,5173.0,9.5600004196167,21.74386215209961,17.994110107421875,73.49893188476562,8.56428050994873,6.759549617767334
2014-12-19,,,,,,,,,36.83016586303711,60.3071174621582,169.33853149414062,96.83380889892578,95.52842712402344,,,,9.5600004196167,21.74386215209961,18.30372428894043,73.14585876464844,8.473414421081543,6.832026958465576
2014-12-21,1174.25,291.61,325.12,384.23,243.49,547.25,279.76,310.92,,,,,,19560.0,4274.0,5098.0,,,,,,
2014-12-22,1117.64,292.93,326.1,384.77,243.62,548.87,279.8,313.69,37.27316665649414,59.73324966430664,164.52932739257812,97.07516479492188,95.5024185180664,19870.0,4211.0,5120.0,9.5600004196167,21.513418197631836,18.406925201416016,73.67156982421875,8.49613094329834,6.786332130432129
2014-12-23,1011.12,292.42,325.36,383.82,243.48,546.23,279.81,312.84,37.37062454223633,58.36283874511719,169.13534545898438,96.7317123413086,95.51111602783203,20160.0,4184.0,5146.0,9.5600004196167,21.76616668701172,18.30372428894043,73.93048095703125,8.535887718200684,6.800911903381348
2014-12-24,1033.6,291.56,324.63,383.07,243.27,544.09,280.06,311.27,37.335174560546875,58.79107666015625,166.12109375,96.81525421142578,95.51974487304688,20000.0,4140.0,5115.0,9.399999618530273,21.706697463989258,18.03834342956543,73.6244888305664,8.518848419189453,6.781469345092773
2014-12-25,1063.14,290.72,324.24,383.11,243.14,543.94,280.34,309.35,,,,,,19950.0,4137.0,5052.0,,,,,,
2014-12-26,,,,,,,,,37.49465560913086,59.21076965332031,165.3082733154297,97.50215148925781,95.51974487304688,,,,9.586000442504883,21.335004806518555,18.185773849487305,74.36991119384766,8.484773635864258,6.7911906242370605
2014-12-28,1059.23,289.94,323.91,383.1,243.05,543.92,280.36,307.44,,,,,,20000.0,4071.0,4985.0,,,,,,
2014-12-29,1012.8,289.79,324.12,383.87,242.98,546.41,280.31,306.95,37.30858612060547,59.416343688964844,164.69866943359375,97.48356628417969,95.5024185180664,19780.0,4000.0,4976.0,9.586000442504883,21.565454483032227,19.173574447631836,74.57391357421875,8.5333251953125,6.737717151641846
2014-12-30,993.58,289.96,324.62,384.84,242.83,549.3,280.32,306.88,37.04281234741211,59.15938186645508,162.39564514160156,96.83380889892578,95.51111602783203,19890.0,3981.0,4941.0,9.586000442504883,22.36830711364746,19.22517204284668,73.95404815673828,8.499053001403809,6.708551406860352
2014-12-31,994.47,291.39,325.08,384.78,242.92,549.18,280.31,310.39,36.63525390625,58.568389892578125,162.0908966064453,95.84058380126953,95.52842712402344,19710.0,4090.0,4990.0,9.586000442504883,22.554147720336914,18.61332893371582,73.52247619628906,8.487632751464844,6.703690052032471
2015-01-01,999.07,292.82,325.93,384.96,242.95,549.78,280.4,315.0,,,,,,19610.0,4070.0,5000.0,,,,,,
2015-01-02,,,,,,,,,36.56438446044922,58.78250503540039,163.75038146972656,95.55284881591797,95.51111602783203,,,,9.586000442504883,21.59518814086914,18.657560348510742,73.1772232055664,8.481924057006836,6.684244155883789
2015-01-04,982.1,293.56,326.6,385.55,242.83,551.56,280.34,316.02,,,,,,19740.0,4035.0,4983.0,,,,,,
2015-01-05,956.11,292.92,326.88,386.29,242.98,553.62,280.39,312.6,36.00620651245117,58.48273849487305,153.25140380859375,94.1512222290039,95.51111602783203,19730.0,3990.0,4913.0,9.586000442504883,21.164031982421875,17.65501594543457,72.3690185546875,8.487632751464844,6.499517440795898
2015-01-06,962.19,292.43,326.97,386.75,242.82,555.15,280.38,310.02,35.572086334228516,58.285743713378906,148.61155700683594,92.88880157470703,95.51974487304688,19490.0,4145.0,4946.0,9.586000442504883,20.539587020874023,17.463356018066406,72.5024185180664,8.476202011108398,6.480072975158691
2015-01-07,957.93,291.95,327.16,387.32,242.82,557.05,280.31,308.31,35.873321533203125,59.65615463256836,147.12132263183594,94.08625030517578,95.51974487304688,19300.0,4176.0,4955.0,9.586000442504883,20.494983673095703,17.507591247558594,73.7657241821289,8.481924057006836,6.499517440795898
2015-01-08,982.41,292.5,327.51,387.45,242.79,557.53,280.35,310.18,36.661834716796875,60.67540740966797,152.09994506835938,95.88699340820312,95.51974487304688,19620.0,4230.0,4946.0,9.586000442504883,20.286840438842773,18.119434356689453,74.04033660888672,8.481924057006836,6.621048927307129
2015-01-09,,,,,,,,,36.54666519165039,60.135807037353516,153.28518676757812,95.25581359863281,95.52842712402344,,,,9.399999618530273,20.01922035217285,17.839309692382812,73.13798522949219,8.5333251953125,6.60159969329834
2015-01-11,980.87,293.06,328.13,388.09,242.8,559.22,280.38,311.6,,,,,,19870.0,4186.0,4942.0,,,,,,
2015-01-12,962.22,294.32,329.06,388.8,242.96,561.32,280.3,315.62,36.12139129638672,60.16148376464844,145.96983337402344,94.26258850097656,95.54574584960938,19570.0,4277.0,4924.0,9.399999618530273,19.79620933532715,18.03834342956543,72.98106384277344,8.487632751464844,6.528681755065918
2015-01-13,979.45,293.81,328.59,388.62,242.77,560.79,280.33,313.72,36.094810485839844,59.8959846496582,145.15699768066406,94.23474884033203,95.53710174560547,19800.0,4340.0,4940.0,9.5,19.870546340942383,18.001487731933594,72.83981323242188,8.470492362976074,6.5043768882751465
2015-01-14,969.09,293.62,328.78,389.26,242.81,562.7,280.4,313.24,35.891029357910156,59.8017578125,149.11949157714844,93.71492767333984,95.53710174560547,19720.0,4354.0,4978.0,9.5,20.27940559387207,17.640270233154297,71.82760620117188,8.453359603881836,6.480072975158691
2015-01-15,973.58,293.86,329.48,390.26,242.9,565.44,280.46,313.71,35.43033218383789,59.15938186645508,144.10708618164062,92.49893188476562,95.54574584960938,19910.0,4349.0,5012.0,9.5,20.859241485595703,17.2569522857666,71.70205688476562,8.459071159362793,6.465485095977783
2015-01-16,,,,,,,,,35.77585220336914,60.272850036621094,150.6436004638672,93.5849609375,95.54574584960938,,,,9.5,21.357303619384766,17.60341453552246,71.78836822509766,8.453359603881836,6.543267250061035
2015-01-18,970.01,293.2,329.55,390.55,242.87,566.12,280.47,311.13,,,,,,19470.0,4303.0,5006.0,,,,,,
2015-01-19,949.67,292.09,329.18,390.64,242.81,566.47,280.46,309.35,,,,,,19370.0,4301.0,4979.0,,,,,,
2015-01-20,941.58,291.69,329.4,391.29,242.5,568.45,280.42,307.5,36.077091217041016,60.272850036621094,148.1034393310547,94.32757568359375,95.54574584960938,19650.0,4329.0,4920.0,9.539999961853027,21.141725540161133,17.669763565063477,71.2469711303711,8.447646141052246,6.5724358558654785
2015-01-21,943.52,292.5,329.5,391.06,242.44,567.69,280.43,309.16,36.13911056518555,60.39274215698242,153.79327392578125,94.81025695800781,95.53710174560547,19850.0,4283.0,5009.0,9.619999885559082,20.539587020874023,17.713991165161133,70.88602447509766,8.436223030090332,6.594940185546875
2015-01-22,935.58,293.15,329.96,391.51,242.3,569.08,280.39,310.74,36.732723236083984,61.11222839355469,153.8271484375,96.56463623046875,95.54574584960938,19690.0,4302.0,5040.0,9.5,21.02278709411621,17.964624404907227,71.31757354736328,8.487632751464844,6.687899112701416
2015-01-23,,,,,,,,,36.72385787963867,60.76105880737305,154.1658172607422,96.77810668945312,95.54574584960938,,,,9.529999732971191,20.799766540527344,17.8098201751709,70.27397155761719,8.447646141052246,6.668326377868652
2015-01-25,982.8,293.26,330.78,392.69,242.53,572.79,280.37,310.62,,,,,,19860.0,4250.0,4935.0,,,,,,
2015-01-26,976.35,293.38,330.9,393.1,242.55,574.33,280.28,311.08,36.57323455810547,61.07795715332031,157.89120483398438,96.66673278808594,95.53710174560547,19900.0,4263.0,4974.0,9.529999732971191,20.941015243530273,18.02359962463379,71.14494323730469,8.441936492919922,6.678109169006348
2015-01-27,1005.23,293.04,331.04,393.58,242.51,576.02,280.31,310.14,35.5189323425293,60.64113998413086,160.93934631347656,94.16050720214844,95.53710174560547,19510.0,4258.0,4919.0,9.529999732971191,20.38347816467285,17.699247360229492,70.28184509277344,8.413376808166504,6.5998311042785645
2015-01-28,990.44,292.35,330.43,393.35,242.45,575.49,280.27,309.67,35.45691680908203,59.76749801635742,151.8289031982422,93.67778778076172,95.52842712402344,19870.0,4220.0,4855.0,9.529999732971191,19.64753532409668,17.662385940551758,69.66194915771484,8.41909122467041,6.521554470062256
2015-01-29,991.42,292.61,331.05,394.12,242.58,578.25,280.26,309.55,35.79358673095703,60.272850036621094,152.98046875,94.57818603515625,95.55439758300781,19310.0,4298.0,4934.0,9.529999732971191,20.390911102294922,17.139001846313477,73.18505096435547,8.447646141052246,6.555799961090088
2015-01-30,,,,,,,,,35.35059356689453,59.33067321777344,156.40106201171875,93.84489440917969,95.53710174560547,,,,9.529999732971191,20.480113983154297,17.139001846313477,72.53379821777344,8.487632751464844,6.497090816497803
2015-02-01,968.03,293.23,331.55,394.41,242.68,579.17,280.29,310.93,,,,,,19110.0,4325.0,4867.0,,,,,,
2015-02-02,960.21,293.7,331.67,394.26,242.62,578.7,280.17,312.51,35.71385192871094,59.66473388671875,165.5453643798828,94.66173553466797,95.55439758300781,19110.0,4250.0,4893.0,9.529999732971191,20.844377517700195,17.55181121826172,72.5887222290039,8.438801765441895,6.585155963897705
2015-02-03,953.53,293.49,331.3,393.59,242.67,576.57,280.26,311.85,36.12139129638672,60.06728744506836,173.8767852783203,95.57140350341797,95.56307220458984,19450.0,4240.0,4860.0,9.609999656677246,21.9371395111084,18.193147659301758,73.69508361816406,8.427315711975098,6.673218250274658
2015-02-04,962.47,293.53,330.91,392.89,242.72,574.17,280.26,311.49,36.192264556884766,59.31354522705078,170.18524169921875,95.48787689208984,95.54574584960938,19730.0,4152.0,4818.0,9.479999542236328,21.85537338256836,18.148916244506836,73.79710388183594,8.387097358703613,6.678109169006348
2015-02-05,958.98,293.53,331.07,393.21,242.72,574.92,280.24,311.01,36.52893829345703,60.315670013427734,175.19766235351562,96.31398010253906,95.54574584960938,20290.0,4080.0,4890.0,9.430000305175781,22.621051788330078,18.753387451171875,74.0246353149414,8.40433120727539,6.717247486114502
2015-02-06,,,,,,,,,36.413761138916016,59.76749801635742,176.07821655273438,95.72919464111328,95.54574584960938,,,,9.40999984741211,22.40546989440918,19.151453018188477,73.75001525878906,8.456034660339355,6.722143650054932
2015-02-08,968.15,293.13,330.15,391.81,242.71,570.52,280.24,310.19,,,,,,20950.0,4068.0,4852.0,,,,,,
2015-02-09,979.62,293.2,330.48,392.22,242.88,571.68,280.25,310.16,36.36061477661133,59.06515884399414,175.84112548828125,95.42290496826172,95.54574584960938,20820.0,4040.0,4800.0,9.430000305175781,22.769731521606445,19.23991584777832,72.75350952148438,8.496249198913574,6.736819744110107
2015-02-10,985.43,293.15,330.33,391.92,242.8,570.57,280.27,309.69,36.901058197021484,60.05869674682617,171.91249084472656,96.9080581665039,95.53710174560547,21300.0,4040.0,4863.0,9.430000305175781,22.739992141723633,19.35049057006836,73.77356719970703,8.473268508911133,6.810204029083252
2015-02-11,971.88,293.68,331.0,392.38,242.86,571.95,280.28,310.53,37.04281234741211,60.118682861328125,171.91249084472656,97.26080322265625,95.54574584960938,21030.0,4006.0,4853.0,9.430000305175781,23.0373477935791,19.431575775146484,73.92265319824219,8.490503311157227,6.824883937835693
